hugo_symbol	Model_Score
SV2C	0.85340285
FAM47C	0.8533926
ALK	0.8533709
CSMD3	0.8533543
CSMD3	0.8533323
KIF18B	0.8533195
DEK	0.85331434
SELP	0.8533031
PRKD1	0.8533027
CNTNAP2	0.8532913
STAM2	0.85328585
TXNDC9	0.85326695
HCN1	0.85325426
CDC6	0.8532505
SLIT1	0.8532499
ADAMTS20	0.8532268
MTR	0.8532028
DNAH9	0.8531973
CTNNA2	0.8531617
CTNND2	0.85314065
SPHKAP	0.8531109
RGS22	0.8531035
ANGPTL8	0.85310066
KCNQ2	0.85308766
MUC16	0.8530835
NEMP1	0.85308033
HAPLN1	0.85292923
CARD11	0.8529154
BCL9L	0.8528998
GABRA1	0.8528858
NKAIN2	0.8528654
JAKMIP2	0.85283065
CCN4	0.8528272
PLCG1	0.8528135
PCDHB15	0.8528125
STARD13	0.8527931
ADAMTS6	0.85277843
EPB41L3	0.8527316
MUC16	0.8527083
RUNX1T1	0.85270137
PRKCI	0.8526987
ERC1	0.85269094
NCKAP5	0.85267043
MACO1	0.85266733
OSBPL3	0.8526499
PIP4P2	0.8526367
RYR1	0.8526349
HCRTR2	0.8526309
SMAD4	0.8525976
CSMD3	0.8525666
KMT2C	0.8525359
COL14A1	0.85253066
PRICKLE1	0.85251224
EPHA2	0.8525063
BCL6	0.85250574
FBN2	0.8524809
TENM2	0.8524794
PPM1A	0.85246557
PTPRB	0.85246456
ALDH1B1	0.8524475
MAGEC1	0.8524207
USP13	0.8524064
RGS16	0.8523996
DOCK4	0.8523954
SETBP1	0.8523627
SPTA1	0.8523605
ZBTB16	0.85233164
PRKD1	0.8522969
TSHZ3	0.8522822
PCDH17	0.85227257
DYNC2H1	0.8522631
PCDH15	0.85219324
MCF2	0.852185
COLGALT2	0.85216904
ARPP21	0.8521477
SGCD	0.852143
GRIN2A	0.8521303
ZNF521	0.85212904
PTPRT	0.8521075
CTNNB1	0.85209084
CSMD3	0.8520299
CSMD3	0.85202706
CMTR2	0.8520268
ANK1	0.8520062
NARS2	0.8520025
UBR5	0.85196465
IGSF3	0.8519357
PPP2R3A	0.8519197
JAK2	0.8519183
ME2	0.85188764
LRRC40	0.85186434
DROSHA	0.8518567
HIPK1	0.85185194
COPB2	0.8518139
RPS29	0.85180956
HTRA4	0.85180616
WT1	0.8516761
BLM	0.85166675
SOCS6	0.8516642
CTNNA1	0.85165286
FSTL4	0.8516369
LTN1	0.8516125
ESR1	0.85160065
COL11A1	0.85155773
PPM1D	0.8515511
PLEC	0.851526
CSNK1G3	0.85150886
EXT2	0.8514966
CSMD3	0.85147995
HOXD11	0.85146886
KCNH5	0.8514106
RIF1	0.8513999
RASL10B	0.85133684
RDX	0.8513218
MAMLD1	0.8512955
CSMD1	0.8512934
RUBCN	0.85129184
FAM47C	0.85127497
CCDC150	0.8512674
IL7R	0.8512601
PDE3B	0.85125905
GPD1L	0.8512569
XPO4	0.85121274
XIRP2	0.85120034
CAPN10	0.8511784
PCDHGA10	0.8511059
KRTAP19-1	0.8510842
OPRL1	0.85107094
NTRK3	0.85106826
LRTM1	0.8510665
TCL1A	0.8510572
SP5	0.85105187
OBI1	0.8510438
ADGRG4	0.8510107
AQP1	0.85100615
SOX3	0.8509481
NGEF	0.850917
RIF1	0.85089433
GNAS	0.85087824
NFKBIE	0.8508773
PIK3C2B	0.8508064
CDK20	0.85079813
CTNND2	0.8507965
TRPM7	0.85078484
ROBO2	0.85074925
SMARCA2	0.8507159
NAV3	0.85070854
NTRK3	0.85068786
TMCC3	0.8506763
FAT4	0.85067147
CCDC12	0.8505884
ACAP2	0.8505801
FAM131B	0.8505538
DDX23	0.85054547
SLC6A15	0.85054314
CXCR2	0.85053086
TET1	0.8504522
EPHA3	0.85045093
NYNRIN	0.8503764
ADAMTSL4	0.8503567
MAX	0.85035056
ARID2	0.85033965
NOL4	0.85032666
IL36RN	0.8502971
FAT3	0.8502757
ZNF883	0.85026604
CNTNAP2	0.8502516
SIPA1L2	0.8502166
COL4A4	0.85021544
FBLN2	0.850194
PCDHB3	0.8501869
IFT172	0.85015386
COL2A1	0.8501516
EDIL3	0.8501383
SMC3	0.85013187
FSTL5	0.8501219
DROSHA	0.8501027
ISLR2	0.8500976
ZNF415	0.8500799
GFRAL	0.85005885
NPAS2	0.8500519
CTDSPL2	0.85004354
CDH11	0.850032
HSPG2	0.8500272
ARNT	0.8500269
ABCG5	0.85001045
UTP14A	0.84998214
RAPGEF2	0.8499767
MYH11	0.84993005
MAP4K3	0.8499172
MUC16	0.8498825
TNR	0.8498601
NWD1	0.8498545
GABRA6	0.849849
COL5A2	0.8498463
EIF2D	0.84979564
PBRM1	0.8497816
HGF	0.8497342
FLCN	0.84972906
EXT2	0.84971803
PGLYRP2	0.8497063
CELSR3	0.8497032
SPTAN1	0.8496913
SVEP1	0.84968567
DENND5B	0.8496759
PTPRR	0.8496722
GABRQ	0.84965146
CNTNAP5	0.84965104
HEATR5B	0.84964955
ASPM	0.84964764
FEM1A	0.84962124
LRP1B	0.849588
LPCAT2	0.84955513
GPX6	0.84955424
NRCAM	0.8495476
PPM1D	0.8495319
SLC8B1	0.84948117
TTN	0.8494724
ATRX	0.8494718
GPRC5D	0.8493733
EEF2	0.84936
VPS13B	0.84932625
OR2G6	0.84930575
DCLK3	0.8492927
ATAD2	0.8492496
CSMD3	0.84922844
DNAH17	0.849174
AMER1	0.84912753
MYOM2	0.8491254
RASGRP3	0.8490921
FLG	0.84908855
POLR2A	0.84906936
DICER1	0.8490675
PSMA7	0.84902763
MTMR3	0.8490106
SIDT2	0.84900653
FAM47C	0.8489264
KCNH1	0.84891874
SDHAF2	0.8488963
CSMD3	0.8488854
ESRRG	0.84887147
EPHA3	0.8488678
CSMD3	0.8488654
NUP133	0.84885025
TET1	0.8488389
LRRC4C	0.8488349
CXCR2	0.8488227
ERG	0.84878546
TMEM132B	0.84875715
CACNB2	0.8487292
PSMA1	0.8486802
COLGALT2	0.84867185
SPATA31A1	0.8486453
LMAN1	0.84861326
CORO1C	0.8486048
CYSLTR2	0.8485897
SCN1A	0.8485694
SCMH1	0.8485639
NTRK2	0.84855634
FAM135B	0.84855294
KLB	0.84854996
FAT1	0.84853786
TAS2R31	0.8484867
FAT4	0.84847784
WRN	0.848477
TEP1	0.84845936
MYO1C	0.8484529
FAT3	0.8484499
MTHFD1L	0.84843326
JAM3	0.848428
LRP1B	0.84839714
PRKCB	0.84834313
CSMD3	0.84833026
SCN9A	0.8483203
USP29	0.8483095
SLC28A3	0.8482909
TRIM71	0.84828883
LATS2	0.8482853
DNAH7	0.84828
BCL3	0.84827715
NALCN	0.84826815
STX12	0.8482612
LRRC32	0.84825605
OR3A2	0.84824336
RBM10	0.8482425
EDARADD	0.84820795
FAT1	0.848158
ALK	0.84813046
HS3ST5	0.84812915
TEAD3	0.8480999
CHMP6	0.8480915
KLHL41	0.84808546
GLMP	0.84808207
TBX18	0.8480792
OOEP	0.8480621
MYH7	0.84805435
ZNF420	0.8480171
DICER1	0.8480005
ADAMTSL1	0.84799707
TPH2	0.84799397
PSD3	0.8479757
FBXW7	0.84795815
TMEM30A	0.8479416
CNTNAP2	0.8479414
EPHA3	0.8479154
BRCA2	0.84790796
FAT4	0.8478998
ETV3	0.84789383
MBL2	0.847867
SLC7A4	0.84785056
MYH3	0.8478424
BAZ1A	0.8477871
AKAP9	0.8477842
SLC9A4	0.8477779
GABRA6	0.84774727
ADCY8	0.84774613
CSMD3	0.84773135
PPM1D	0.8477268
TMEM185A	0.84771717
COL11A1	0.84771365
TRRAP	0.8476721
SDK2	0.8476493
PLEKHG2	0.84764785
LEF1	0.84762245
MUC16	0.8475975
PKP2	0.8475668
GUCY1A2	0.8475635
LIPK	0.84755945
FANCD2	0.8475576
DST	0.8475435
CDH2	0.84753954
CTNNA2	0.84748185
DBF4	0.84747916
OMD	0.84747136
CSMD3	0.8474493
SETD2	0.8474443
KLHL10	0.84743416
PTPRD	0.84743047
BRIP1	0.8474298
USP7	0.84742606
FAM135B	0.8474021
CSMD3	0.84737325
CTNND2	0.84735626
ITGA5	0.84734136
NTRK3	0.84733343
LRP1B	0.8473264
MAGEA8	0.8473254
KALRN	0.8473223
TET1	0.84730285
PKHD1L1	0.847295
HIPK1	0.8472747
OPRL1	0.8472721
SRGAP3	0.84726536
SEMA3A	0.8472452
PPP3CA	0.84724283
CSMD3	0.84723747
ROBO2	0.8472318
DNAJC3	0.84721124
EPHA6	0.84719664
NTRK3	0.8471966
CLDN4	0.84719497
ATN1	0.84718436
PRPF19	0.84712875
LAMP5	0.8471078
NIBAN2	0.8470924
EEF1A2	0.8470888
PDGFRA	0.8470004
ERCC3	0.84699726
KMT2C	0.8469686
PLCXD2	0.84695077
ST3GAL2	0.8469368
HEMGN	0.84691805
PGM2	0.84690994
DCAF12L2	0.8469088
STAT1	0.84689045
FH	0.8468874
C8B	0.846881
NFATC2	0.8468783
DNAH3	0.8468329
TLL1	0.84681165
AKT2	0.8467828
LGALS4	0.84670585
ARID4B	0.8466671
MGLL	0.84663576
MAP3K5	0.8466178
LELP1	0.84661
CSMD3	0.84657395
WDR17	0.84656096
PTPRD	0.84655744
CR1L	0.8465349
LZTR1	0.84652454
WNT10B	0.84650826
NME7	0.8464985
ZNF691	0.8464983
TRPV6	0.8464843
CYLC2	0.84645605
DYNC2LI1	0.8464507
MYH1	0.846434
GABRA6	0.8464303
SIPA1L2	0.84641725
ZNF423	0.84641594
KRT82	0.84639764
ENPP2	0.84637105
SPEN	0.84634775
FAT1	0.84634125
CNTNAP2	0.846338
FAT4	0.8463354
MUC16	0.8463001
CDH10	0.8462633
MMP13	0.846233
C2ORF16	0.8462225
LRP2	0.8461986
EPHX4	0.84619355
VWCE	0.84618807
GRIN2A	0.846178
CSMD3	0.84612894
PNPLA5	0.8461108
CNOT3	0.84610605
RBM10	0.84607625
ID2	0.84607005
C1ORF141	0.8459727
XRCC2	0.84595
CLTCL1	0.8459094
FAT4	0.8458949
BMP7	0.84586334
BRCA2	0.8458016
MRGPRX3	0.8457889
CTNNA1	0.8457827
LHFPL6	0.8457662
SKAP2	0.8457614
UNC13A	0.845708
XKR9	0.845676
CPS1	0.8456508
CRB1	0.8456453
ASPM	0.84563524
DSP	0.84560585
FAT4	0.8455905
ABCC9	0.8455877
PTPRN2	0.84551525
DCAF12L2	0.8455116
EIF3K	0.845497
ANKRD44	0.8454884
UNC5A	0.84545356
KMT2C	0.8454461
CNTNAP2	0.8454423
SEMA6C	0.84544194
TEC	0.8454418
MTHFSD	0.8454311
GPCPD1	0.84539753
TET1	0.84537244
ERC1	0.8453667
FLNC	0.84534097
FLRT2	0.8453302
SETD2	0.84530056
FRMPD3	0.8452923
CSMD3	0.84529144
CHRM2	0.8452741
CHD8	0.84527373
DNAH3	0.84527177
SMARCE1	0.84526515
ADAMTS20	0.8452604
SRP68	0.8452369
NRP2	0.8452172
CSMD3	0.84521616
LATS1	0.84521496
AMER1	0.8451911
FAT4	0.8451833
ROM1	0.84518284
WDFY3	0.84516925
SLC4A10	0.8451674
SETBP1	0.8451436
SEC24B	0.8451401
MYL2	0.8451387
ATP6V0A4	0.8451073
CNTNAP2	0.84506243
FOXO3	0.8450552
USP53	0.84505033
PSKH2	0.8450196
TIMD4	0.84501296
SMARCD1	0.8449997
CGRRF1	0.844989
BAX	0.8449855
PALB2	0.84494495
AKR1D1	0.84492195
TRIM33	0.84491336
GLOD4	0.8449062
KLHL1	0.844897
FAT3	0.84486765
ANKRD46	0.8448284
ATRN	0.84482515
TAP2	0.8448056
ADGRG1	0.8447956
HGF	0.8447821
LRP1B	0.84477895
GABRA4	0.84476984
CTNNA2	0.8447614
CDADC1	0.8447261
SCAP	0.8446594
MUC16	0.8446566
LRP1B	0.844631
RAP1GDS1	0.8446036
DNAJA3	0.84457123
CKAP4	0.84456295
WASHC5	0.8445455
NCAM1	0.8445419
MUC16	0.8445232
TET1	0.8445032
PTPRD	0.8444817
CNTNAP2	0.8444643
MYO6	0.84446365
NKTR	0.84445345
MLLT3	0.8444417
SORCS1	0.84443796
BRINP2	0.8443799
SORCS1	0.8443458
CSMD1	0.84434104
PKD1L2	0.8443325
PALB2	0.8442695
PCM1	0.8442632
LRP1B	0.8442607
GAS7	0.8442508
FGF12	0.8442336
MAGEC1	0.8442204
LEF1	0.84421116
SPIDR	0.8442103
TIAM1	0.8442042
TMBIM4	0.84419143
APOA1	0.8441759
MYO5A	0.84411436
CDH8	0.84411025
OMD	0.84409475
CDH10	0.84408695
TUT4	0.84405816
PTPRC	0.84402055
NUP155	0.8440184
DEFB118	0.8440126
CEP83	0.84401166
PHF6	0.844011
PALB2	0.8440089
CSMD3	0.8440033
LATS1	0.843992
ATF2	0.8439915
SPHKAP	0.84398973
TSKU	0.8439789
TSLP	0.84396005
HS3ST5	0.84394336
MUC16	0.84392864
HGF	0.8438888
SALL1	0.8438796
SETBP1	0.84385777
CA9	0.8438517
ADGRL2	0.84374774
ZNF521	0.84372306
MYCN	0.8436947
PPM1D	0.84369385
KIF1C	0.8436928
ASPM	0.8436774
DNAJC2	0.84367174
FHL5	0.84366333
CTNND2	0.84363663
HOXD9	0.8436353
RNASE10	0.843621
SLC14A2	0.8436004
ACTG1	0.8435981
PCDHGA12	0.84359443
CACNA2D1	0.84355426
GDNF	0.84354985
MUC16	0.84349495
CSMD3	0.84348065
CDH7	0.8434308
FMN2	0.8434285
GLDC	0.84342206
MAGI3	0.8433499
ACSL6	0.8433492
LAMA1	0.84334844
KIAA1549	0.8433363
CRB2	0.8433294
CARD11	0.843297
DNMT3A	0.84329516
GRIN2A	0.84328437
ST14	0.84326506
PIP	0.8432468
PNPLA8	0.84322876
STX2	0.84321165
ADAMTS9	0.8432041
NOTCH1	0.8431845
TENM2	0.8431765
MUC16	0.8431683
RXRG	0.8431585
PALM2AKAP2	0.8431561
CTCF	0.8431011
ABL1	0.8430967
MGAT4C	0.84309447
MTTP	0.8430313
CXCR4	0.84302163
RAB27A	0.8430184
SMAD4	0.8430174
SETBP1	0.8429839
GFOD1	0.8429691
RBM10	0.84295666
ITGA4	0.8429539
CRIM1	0.8429444
OBSCN	0.8429414
KRT6B	0.84292424
TIGD4	0.84291434
FMO4	0.8429125
CCAR2	0.84291196
TRIM33	0.8428587
PLXNA2	0.8428395
ABCA12	0.8428236
CDH9	0.8428126
MYH11	0.84280527
OR10Z1	0.84279335
OLFML1	0.84279215
MYF6	0.8427874
ITGBL1	0.8427596
PTPN5	0.8427408
HOXA4	0.842708
SETBP1	0.84270626
H3C2	0.8426964
MTIF2	0.84267944
NID2	0.8426772
LILRA1	0.8426758
SS18	0.8426733
GMPS	0.84266835
HCN1	0.8426651
CDH10	0.8426598
CNTNAP2	0.84265244
SUN3	0.84262174
MIXL1	0.8426122
KRT13	0.84257865
MCTP1	0.84257764
GRIK3	0.84255874
ME1	0.8425393
TTN	0.84253573
ANO4	0.8425313
INTS6L	0.84251857
TAF5L	0.84250885
CEP152	0.8425082
POLE	0.84248126
SOS1	0.84246385
GATA1	0.8424597
LTBP2	0.8424562
ANK1	0.84244967
BCOR	0.84241724
ATP2A2	0.84240586
C6ORF15	0.84235764
RUBCN	0.84232247
TTC21B	0.84231675
CDH10	0.8423161
SIDT2	0.84230816
MTREX	0.8422638
TLX3	0.842263
SRGAP3	0.8422321
PCDH18	0.8422148
RCC1L	0.84218466
CHL1	0.842157
GABRB3	0.84213126
SETBP1	0.8421124
OCA2	0.842103
CT83	0.8420954
JAG1	0.8420797
PPM1D	0.8420651
CHD4	0.8420272
COL3A1	0.84202504
UBR5	0.84200925
ALDH18A1	0.84200364
CTNNA3	0.8419954
CAPN6	0.8419938
ARMC6	0.84196913
ZFHX4	0.84195304
SERINC3	0.8419511
NRSN1	0.84194845
GRIN2A	0.8419429
TMEM132B	0.8419382
ASTN2	0.84193563
FAM47C	0.8419208
OR9Q1	0.84191084
WNK2	0.84188664
CYREN	0.84188116
CNTNAP2	0.84183955
ZBTB16	0.84183675
EPHA3	0.84181803
SDK2	0.84181577
LGI2	0.8418155
MARK1	0.8418033
EYA2	0.8417853
ATXN1	0.84178424
PPP2R1A	0.8417724
UBR5	0.8417529
EPB41L4B	0.8417239
LRP1B	0.841713
ATP11C	0.84171057
CSMD1	0.8416919
CHD9	0.8416654
EPHA3	0.84164894
PLSCR5	0.84164834
PPM1D	0.8416376
PLEK2	0.84161663
SEMA5B	0.8416122
CNTNAP2	0.8415859
MLLT6	0.8415636
ADAMTS3	0.8415572
BMS1	0.8415538
ZNF638	0.8414919
GRM8	0.84147966
PILRB	0.8414379
DIDO1	0.84142554
POLR3A	0.8413478
TLX3	0.84134483
SZT2	0.8413347
FUT6	0.8413211
MUC16	0.841321
ZNF341	0.84130144
ARAP2	0.8412566
FBXO21	0.8412461
GJA9	0.841246
ME1	0.8412153
PTPRD	0.8411952
PSME4	0.84115577
TBX5	0.8411243
ADAMTS1	0.84111065
CSMD1	0.8410981
HOXA9	0.8410781
RALGAPB	0.8410487
LRRC19	0.8410486
HTR7	0.84103835
ZNF761	0.84102666
LZTS1	0.84102064
FRMPD3	0.8410138
C5AR2	0.840962
KMT2C	0.84095806
MYH13	0.840954
ELAVL4	0.8409421
HGF	0.84092706
FNBP4	0.8409045
CALD1	0.8408568
GOT1	0.84083164
MACROH2A1	0.8408292
SPIRE1	0.8408109
NCKAP5L	0.8408091
LRP1B	0.84080875
ACVR2A	0.8407811
ADNP2	0.8407676
FH	0.84076
SELPLG	0.84075034
XRCC5	0.84075034
TK1	0.8407331
PCDH15	0.840727
CTNND2	0.8407226
COLGALT2	0.8407099
IDI1	0.84069836
MB21D2	0.8406929
PKHD1L1	0.84066844
FAM47C	0.8406261
AP3M1	0.8406147
GCN1	0.84060085
ANK1	0.84058213
RRP9	0.84057164
ZNF644	0.8405007
NES	0.8404943
MSANTD3	0.8404729
COL4A5	0.84045947
KDR	0.84044904
ROCK1	0.8403829
FAT4	0.84036756
ROBO2	0.84035563
MBTPS1	0.84033597
HGF	0.8403318
SCN9A	0.84026814
PTCD1	0.84024435
ITK	0.8402388
WDR47	0.8401969
TLX3	0.84019244
KCNC2	0.8401835
RSPH10B2	0.84014106
MYH13	0.8401227
CRP	0.8401226
CACNA1E	0.8401122
POT1	0.84006894
PC	0.8400641
PALB2	0.8400632
ALK	0.8400626
VCAN	0.8400306
NGLY1	0.8400274
AFDN	0.84000456
BNC1	0.8399737
ANGPT4	0.839949
EIF4G2	0.83991873
EZH2	0.83990735
CTNNB1	0.83986485
GRIN2B	0.8398617
MCM3AP	0.8398455
TMPRSS15	0.8398085
LRP1B	0.83980453
NCOA1	0.8398017
CUL5	0.8397528
FAM161A	0.83974916
GRIN2A	0.83971053
SLC45A2	0.83969975
NFIB	0.8396861
SPICE1	0.8396624
SNX29	0.83956665
RBM5	0.839518
NRSN1	0.8394995
MUC16	0.8394581
ACOX2	0.8394552
GRM1	0.839447
GRIN2A	0.83944106
TET1	0.83943725
PTPRJ	0.8394342
MYOCD	0.83942413
SLC36A4	0.83941424
AURKB	0.8394087
OR6A2	0.8393635
RHOH	0.8393377
THBD	0.83933413
C1QA	0.83931273
CMTR1	0.83930796
ZNF768	0.83930635
ELK4	0.83929724
AFTPH	0.83927774
LRRC7	0.8392741
RAI1	0.8392679
CNTNAP2	0.8392655
FAT2	0.83926487
BAX	0.8392639
MARCHF5	0.8392564
NKPD1	0.83922434
CHEK2	0.83920646
CRACR2A	0.83920634
EPG5	0.83919525
KAT14	0.8391946
ROBO2	0.8391929
PGM5	0.8391881
ABCB5	0.83917654
DNMT3A	0.83916706
SLC9A4	0.83914167
ZC3H12B	0.83913434
SNTG1	0.83913255
ABCA10	0.83909297
LIMCH1	0.83907694
CAMK4	0.8390547
RGS7	0.8390545
INSRR	0.83901894
SFSWAP	0.83898807
RAD54L2	0.83897376
UBR4	0.8389664
CTNNA1	0.8389638
MEGF6	0.83896214
FLCN	0.83892405
ZFPM2	0.83891755
CDC42BPG	0.83891296
SLC18A3	0.8388895
PRR5L	0.8388357
KCNJ4	0.8388185
TNXB	0.8387636
PLEC	0.8387619
SYT11	0.83875275
CLIP1	0.83873445
FAT4	0.838732
TMPRSS3	0.83870983
PGLS	0.8387048
PLXNA4	0.83869
TRPC4	0.8386588
RBM42	0.83864903
CSMD3	0.83864695
CYLD	0.83861184
NTRK3	0.83860683
ZFHX3	0.8385862
FAT3	0.83858436
DLGAP2	0.8385594
FREM1	0.8385581
PTPRD	0.8385562
SIN3A	0.8385521
IL16	0.83853257
SMARCA2	0.83853066
CWF19L2	0.8385278
ASPM	0.8385038
NCKAP1L	0.8385006
TCEAL6	0.83849764
AKAP6	0.83847654
GRIN1	0.8384682
PNLIPRP3	0.83846533
PPP1R16B	0.83841664
CMTR2	0.8384076
HAPLN4	0.8384032
TRPA1	0.8383957
EPX	0.8383846
AKT2	0.83837694
TSHZ2	0.83837557
FAT1	0.838368
ATF7IP	0.83836687
NCL	0.83833706
FZD7	0.83831537
DMXL1	0.83831143
HOXA5	0.83830494
RECQL4	0.8382995
CNTNAP2	0.83827883
LZTR1	0.8382724
SPANXN4	0.8382452
PTCH1	0.83824074
CHRM3	0.8382339
FLT3	0.838193
SLC25A39	0.8381923
GRIN3A	0.83818483
RHOH	0.8381735
ASXL2	0.83816737
RTTN	0.83815134
PTPRD	0.8381134
MTA2	0.8381101
CFAP44	0.8381034
LY86	0.83808815
GLG1	0.8380878
PPM1D	0.838083
BAZ1A	0.83806807
PRRX1	0.8380382
CACNA1D	0.83803785
LUM	0.8380331
BOC	0.83802474
ATP8B1	0.838021
MINK1	0.8380089
ITLN1	0.83797646
CHD4	0.8379721
KLHL1	0.83796966
CXCR4	0.83792067
BRIP1	0.8379017
MGAT5	0.837898
GABRA6	0.83784
STAB2	0.837833
NNMT	0.8378121
CACNA2D1	0.83778703
FAT4	0.8377552
MUC16	0.83774406
SLC38A2	0.8377392
ZNF700	0.83770746
N4BP2L2	0.8376838
KMT2A	0.8375995
ATP2B3	0.83755064
CELSR2	0.83750784
FAT4	0.83748984
TRIM71	0.8374883
ZEB1	0.8374864
LAMA2	0.8374266
KCNH2	0.8373958
SYNE1	0.8373847
TFG	0.837356
PHACTR3	0.83735555
UPF1	0.8373515
POLE	0.837349
CNOT10	0.8373425
LYSMD2	0.8373416
SYNDIG1	0.8373211
KMT2C	0.8373082
GPHN	0.83729625
FERD3L	0.8372808
C8B	0.83727753
COL2A1	0.837265
C1ORF94	0.8372619
MUC16	0.8372582
SF3A1	0.8372555
RNF43	0.837198
ARID2	0.8371617
LANCL2	0.83713055
CSMD3	0.8370704
DYNC1LI1	0.83705544
NLRP4	0.837052
PHIP	0.83703697
TET1	0.8370168
OR4M1	0.83700556
ALK	0.83697534
PADI4	0.836975
STAG3	0.8369682
APC2	0.8369639
PDE1C	0.8369422
SLIT2	0.8369016
EPHA5	0.8368957
PLEC	0.8368393
KIF21A	0.8368253
RALGDS	0.8368148
ETV3L	0.8368075
ZNF773	0.83679104
SOAT1	0.836782
ZNF479	0.8367807
CDH10	0.8367803
PBLD	0.8367779
RHOH	0.83677304
TLR8	0.8367639
MUC16	0.83675027
CLCN1	0.8367473
C11ORF87	0.83674663
DNMT3B	0.8367106
LRP1B	0.8366734
TRPM2	0.8366704
USP30	0.83666116
ASPM	0.83665645
GRIN2B	0.8366512
OR2M3	0.8366462
ZNF423	0.8366405
SERPINB4	0.8366349
SLC8A3	0.8366275
PROX1	0.8366023
PRKD1	0.83657146
TINAG	0.8365687
ANK1	0.8364678
ZSWIM8	0.83646774
CSRP1	0.8364576
PTPRD	0.83644694
HLF	0.83643746
GRIN2B	0.83641446
C1QL2	0.83639914
WFS1	0.83639884
USP8	0.83637303
DGCR8	0.83635306
PARP4	0.8363209
KYAT3	0.8363201
CSMD3	0.8363131
FBLN7	0.8362787
MUC16	0.8362751
RAP1A	0.83627063
MYH11	0.8362561
MAPK10	0.8362202
RPE65	0.8361486
BRIP1	0.83612937
PRRX1	0.83612126
COL3A1	0.83610785
UBQLN2	0.8361048
NRCAM	0.8360516
BLOC1S2	0.83603036
KRT25	0.83601296
NEDD4	0.8360084
TRIP12	0.8359917
ADCY8	0.83596635
MGA	0.835934
ZNF33B	0.83590615
CCR6	0.83590364
MUC6	0.8358965
MIXL1	0.8358965
ANK1	0.8358926
ELAPOR2	0.8358681
OR5T2	0.83584666
AFF4	0.83584553
OGT	0.83583283
OR5A1	0.83582485
EVPL	0.83579314
PRMT8	0.83577716
LRRTM4	0.8357507
BCOR	0.83574504
ARMC8	0.8357381
EMILIN2	0.8357248
ADCY2	0.83571315
CIC	0.8356771
TAF4	0.835634
OR2AK2	0.83562535
TMEM248	0.8356039
MRPL13	0.8355906
ZBTB21	0.83556277
MED12	0.83554643
FAM131B	0.83554125
FBN2	0.8355334
NTRK3	0.8355084
ABCB7	0.8354626
SLC17A6	0.8354619
KAT6A	0.83540714
HSD3B1	0.8353934
METTL21C	0.83537555
KCTD3	0.83537024
POSTN	0.83536196
AKR1C1	0.83534384
PADI4	0.8353313
DTNA	0.8353237
PTPRD	0.83531815
CALB2	0.8353113
AP2A2	0.83529645
CDK5RAP2	0.8352891
OPN5	0.8352852
SNTG1	0.8352314
SPON2	0.8352239
USP32	0.83518183
CHRM2	0.8351614
KALRN	0.83514535
FAM47C	0.8351336
NUMA1	0.8351336
CHD7	0.8351312
DST	0.8351312
KMT2D	0.8351181
HK3	0.8350926
XYLT1	0.8350887
PCDH18	0.8350206
CLRN1	0.8350049
RALYL	0.8350024
SYNRG	0.8349961
TRRAP	0.8349952
PCDHGA12	0.8349894
OR1C1	0.8349804
ZNF485	0.83497906
FLT4	0.8349599
NUTM2D	0.834952
FLT4	0.8349398
LILRA6	0.8349185
CC2D1A	0.83490634
C12ORF71	0.8348566
OSBPL8	0.83483684
NIN	0.8348016
CTNND2	0.8347862
TJP1	0.8347856
BMT2	0.834777
KDM5C	0.8347769
BMPR2	0.8347651
TET1	0.83474433
APC	0.8347439
SMG8	0.8346894
BCL11A	0.8346432
KMT2C	0.83464307
ANKFY1	0.8346199
RAB9B	0.8346117
CDH2	0.8345855
RGS8	0.8345803
RBM4	0.8345552
SPATA31A3	0.8345353
FERD3L	0.8345088
RAD51AP2	0.8344945
RIPOR2	0.83447385
BMT2	0.83447355
GDAP2	0.83446103
SV2A	0.8344285
PIP4P2	0.8344273
ZNF202	0.83442605
DHX38	0.8344158
PLCE1	0.8344075
TTN	0.8343996
OMD	0.8343884
KCNH5	0.83438635
ZNF521	0.8343535
PPM1G	0.83433
PLPPR5	0.8343168
CUL1	0.8343
HIVEP2	0.8342502
FAM47C	0.8342468
KRT35	0.8342448
TP53I11	0.83423847
CNTNAP5	0.8342221
HDAC7	0.83422065
OMD	0.8341867
LHCGR	0.8341836
SUSD6	0.8341472
GCLC	0.8341458
CSF3R	0.8341347
SLC8A1	0.83413064
PCDH11X	0.8341135
ID3	0.834113
LEFTY2	0.83409774
SEZ6L	0.83409655
SCAF8	0.8340874
BUB1B	0.83407795
DOCK2	0.83407295
TIGIT	0.8340596
ANKRD30A	0.83404607
ZFHX3	0.83402765
SLC45A2	0.8340264
USP48	0.83402616
BEND4	0.834025
ARHGEF12	0.83397406
OR5AR1	0.8339573
FAT3	0.83394986
HOXA11	0.8339468
DSP	0.8339347
PLEC	0.83391464
CHD6	0.8338888
USP3	0.83382976
COL3A1	0.83382213
GALNT14	0.83379227
CNTNAP2	0.83378184
PER1	0.8337794
AIPL1	0.8337623
TENM4	0.83375585
COL11A1	0.83374256
MEX3C	0.8337249
FLNB	0.83369935
CRY2	0.83367586
RTTN	0.8336737
PKD1	0.8336657
TLR4	0.8336599
ITK	0.8336491
KLHL1	0.83364004
NKX2-1	0.83363867
